label,text
1,"realli work % . use method see video year ago . kid .......... great guy life , two wonder babi love bedroom home . plu last month offer dream job excel salari . previous med depress real bad relationship . follow advis chang life around . would never turn back !"
2,"easi go ... ! ! ! feel good see , listen . thank"
1,hey christi would love chat stage ... work extens medit techniqu video ... think power techniqu
1,pleas ur next seminar
2,"toastmast help deliveri , otherwis great stuff ! work breath , paus ."
1,chart inform come anoth sight ( allandoughti ) discuss th dimens . exact chart . plagiar theft .
1,"whole line think snake oil crock bullshit peopl believ find confirm bia coincid , sweep miser realiti peopl world legitim suffer die extrem famin , warfar , genocid , slaveri etc . pleas go africa help starv children rais energi enough escap kidnap sold sex slave ? mayb unlock third eye whatev n't eat rock dirt pacifi gnaw hunger belli last thing consum lizard week ago ? take advantag extrem gullibl stupid , includ . good job ."
1,"'m glad found video . start look christi mari sheldon 's video learn lot . brought video felt everyth life improv felt vibrat frequenc elev . randomli search concept found exist . great find part mindvalley . fan vishen lakhiani sinc read code extraordinari mind . current , health well copywrit seek freelanc work . 'm submit research articl build portfolio , 'm write person blog . recent favorit entri . 's rais vibrat frequenc . made sure mention christi mari sheldon vishen . articl . hope like : http : //donnypodrasky.blogspot.com///how-terminating-relationship-may-mean.html"
1,"typic new age `` borrow '' . say , n't explain . feel bad peopl paid money seminar ."
1,"watch video , point life everyth happen form togeth , form staircas front , show right direct . 's came across video start nod similar idea , brush unclear idea , write new idea . even paus video everi minut head bounc . came point video ( ) said `` univers love enough 'll actual show answer one way . '' 's someth dream . cri . sob pillow , wail salti liquid nose , eye burn feel someon throw boot behind throat . cri think first time , felt love . felt like univers love enough show right path . , pleas , would love meet like-mind peopl guy would mind . would also love speak woman person anyon network circl could clue . let us continu world spread energi becom black hole fear becom ."
1,curiou eat meat .
1,"client highli paranoid . 's homeless though paranoia justifi way , taken life ."
1,"hello , pleas chang name `` sidewind - crystalprodigi `` thx : ) ( ehg ) sidewind"
2,love messag love christi mari sheldon
1,amaz blue_heart thank folded_hands_medium-light_skin_ton
2,friend brought . love ! ! ! book event ?
1,keep laugh nervou 's .. stop judg
2,serious best video ever seen life . wow ! !
2,"list deriv muscl test . well , muscl test good good mani thing , deriv truth ? american ? well , get go - start spread love ( rather war ) planet ; )"
1,christi sheldon absolut gorgeou ! ! !
1,"n't hitler affect million peopl , mayb even billion . mean lot high frequenc ?"
2,thank red_heartred_heartred_heart
1,profound .
1,"oh , christi ! thank much . i´v tap frequenc . believ next step make jesu lord savior . creat frequenc , also love much : ) exist come soon pray < . love sweden"
2,"great video , use tip chang look life , chang busi best"
2,absolut love christi mari sheldon spiritu teacher energi great .
2,big thank univers came across present . cheer
2,thank thank thank christi . 've journey amaz enlighten past month . guid energi morn final taught control energi . 'm look forward rest life . love joy happi enlighten fun fun abund love gratitud thank 'm kind respect honest pure posit energi one thank thank thank
1,"hi , pleas spell maha reachi effect ? 'd love learn . thank folded_handsfolded_hand"
1,anyon know name ? ?
1,"liter bullcrap . new age nonsens . n't understand frequenc . thing abund block . nonsens circular logic . 'm buy . 's worth 'm spiritu person , read lot religion , folklor , cult . enjoy scienc , technolog , natur , anim . high frequenc rise inevit contribut global pollut via amount plane take year ? high frequenc rise dupe bunch averag iq , 'll intent peopl order garner support gain wallet ? high . high ."
1,proof word chang water ...
1,"watch -- realli lock , deliv power , challeng guid exercis ( could minut end `` lacklust '' video immedi sublim month intern struggl hard work ? well ... 'm enjoy `` side '' -- 's funni `` '' `` '' n't seem matter ; 'm realli grate receiv guidanc ! ) . nervous noth nois surfac ( pro tip : present `` energet noisi '' , might take word guidanc yet stay tune experi * intern * -- divorc cling extern everi word action , * focu 're tri chang * -- ! ! ) . great techniqu end video -- worthwhil !"
2,thank video
1,grate thank found life . right need . thank bottom heart ! <
1,"wonder much money get blow smoke peopl . suppos , paid tell peopl nonsens use trendi , vagu word like `` frequenc '' `` vibrat '' , 'd pretti happi , . answer improv one 's life n't difficult - money . n't matter 're `` block '' `` frequenc '' order - ca n't afford food , 's useless ."
1,month ago made statement someon `` read energi '' realli sure statement came somewher soul know true . keep learn practic thank knowledg aquir .
1,"studi law attract mani year new perspect complet chang life instantan . moment process , began see chang . grate thank new understand ! thank much !"
1,websit ?
1,"repli comment made talksolot : ( , 's say peopl n't make judgment yet make judgment live . thank , realiz dumber bull shit previous believed. ) . sound like sure understand comprehend subject matter present . first give opinion question , judg percept assum statement fact support view . last sentenc n't even make sens ... ? ? `` bull shit '' ? ? , end past tens verb , `` believ '' .. , contradict statement , `` realiz '' . mean say , `` realiz believ n't know , n't know , believ ......."
1,mention money talk good thing . less money = low self-esteem . one understand money unimport noth kind person ?
2,love cheer . energi beauti .
2,true
1,madam brother suffer phycolog problen around year .hi name nandish help .
2,anoth yr shit diaper drool mouth ( like ) like success know- -it- all .
1,'s say peopl give cancer ? ? ? ? one unfollow
1,thank servic ! need way back .
1,find averag frequenc planet ?
2,"good , thank god bless ! win alreadi small thing use `` loa '' mobil app hanumappa"
2,love love love . thank much !
1,"& generation​ curs matern grandfath lost money & rich bad choic busi & kill & mother poor like mother & grandmoth never scare strsssful . born & nobechal laid back . nurs , retir . least accomplish us job wise , suppos . yeah tell tgag could say mayb instead definit neg ye later mayb . found perfect time miracl , cuz badli depress last week & came fear , money issu , job , idk question , etc . like long time year ."
1,"problem `` i-don't-know '' woman , frequenc , hope chang"
1,"last part video , non dualism kick . tri least start prejudg critic base closemind posit ."
1,realli like teach yet say right ? far mani time . sorri profession impression.and breath also puffi nervou hide . tri help . : - )
1,impli dont hide powerlevel
2,thank sooo much !
1,ladi name give talk pleas ?
1,stope watch know differ cristal molecul .
1,second ! : ) )
1,australian pm abbott went japan suck-up abe visit memori nippon war crimin . china japan impress . abbott probabl wont enforc icj rule whale hunt antarctica .
2,thank sister . great talk ! grate thank
1,hi everyon . help energi heal ?
2,"excel video , inspir , thank post"
1,amaz mani comment watch trash person ... mayb watch could help understand neg judg n't good anyon els univers . see morningmayan speak awesom fest 'll know frequenc higher .
1,"thank ! ! ! 've never seen visibl kind , honest , trustworthi woman - man - tube . tv past ten year , world work hatr , unnecessari recours , would n't driven peopl insan pure unpleas concept equal complet negative/non-polar , whether 's natur unkind thing say , start destroy kind peopl . present moral vengeanc like simpl fundament unforgiv system ( denial miracl amount share moral class chang ) turn back upon , though perspect right overarch ! guid valu , anoth analog whose guid us - attack new age speaker like . pleas , reveng - level . connect power strength ( exist ) spirit , slave chao meet superior yet spiritu lower materi demand , unchalleng leverage/cost . call hell heaven ration understand concept grasp - level exist - accept , respect ."
1,neutron n't neg
2,"'re good job ! appreci lot , need . 've definit chang life better . wan na like lol"
1,"christi , practic one night expand around globe univers , next day foot cross wash onto shore fort lauderdal ! ! ! among thing . thank heart_with_ribbongreen_heartyellow_heartpurple_heart"
2,"love ♡ . . .thank learn new way , wonder : )"
1,bless everyth show life advic pleas thumbs_up
2,"laugh annoy , ca n't stand"
1,"rais vibrat , maintain vibrat perceiv realiti . realiz alway choos moment , new percept realiti , realiz power within ."
2,thank . awesom . <
1,"thought stumbl upon reason ... howev , remind toni robbin , preach easi chang life anyth want ( especi money ) . kept think like sale pitch , she gon na say `` sign cours fix '' sorri , video work"
1,crap video . ca n't believ wast time
1,thank you~ learn lot
1,"seizur - year old kind medic ( barbitur ) still . side effect block friend humili kid spaze school constantli . final realiz whatev bodi god much bigger . would focu god like explain connect one sourc would feel seizur come ( ye could tell ) . seizur stop doctor baffl . stop take med one sinc . video amaz show sourc came ! ! grate thank use area life ! 's seek `` '' connect long . part along n't know , haha ! soo grate thank ! love , thank christi !"
1,knowledg beliv chang world .. togeth posit thought love grattitud .. thousand effect whole citi .. imagin mill gonnna math .. peac love ya ... god bless u
1,chang frequenc : say ooooooooommmm
2,good inform . thank .
2,"love , love , love present brought mani lesson togeth rais frequenc . 's work immedi . red_heartred_heartred_heart"
2,money make joy life
1,"thank much , amaz observ thing share . great confirm word , feel , idea , put univers effect make differ whole ."
2,thank power .
0,"boo ! quack liar . either believ say , stupid beyond compar ; , like , cynic trick money naiv . tell despar peopl cancer 's fault think wrong , help fix pay . 'll die instead proper treatment . boo ."
1,'m pretti much incap anyth . usual make mess everyth .
2,love though pattern would love meet
1,"overweight , want way , would n't wear dark grey huge belt hold stomach . howev , ca n't anyth ... great advertis .."
1,'s feel .
1,judgement explic way progress much avail depend framework societi unknown mani .
1,"woman wrong . first quot work book other second incorrect frequenc spectrum . low frequenc highli advanc state . high frequenc disrupt . get scienc right , start point deep discuss . bodymind releas trauma core , , g.i.t , person undergo psychological-emot physiolog chang record use photograph evid . happen notic chang voic tone , lower , cell motil greatli lower , blood pressur . low frequenc wrap around object continu way , anim commun , notabl , eleph 's subson rumbl hear km away sourc . high frequenc , rapid movement , tend disrupt shatter integr object encount ."
1,mind ope true human made imag god gave us creat power physic made spiritu . correctli said enjoy listen
1,percept creat realiti . first sentenc speak .
2,thank ! : )
1,energi ehe ehe 's creat ahe ahe ever block ehe ehe ehe know 's cruel comment ehe ehe hehe hehe .... sorri ehe ehe ehe comment ehe ehe ...
1,"easi , look like push , push want . feel push , feel energi push want . easi , push , push , push ."
1,"understand truth relat us consciou be . go around circl etern , avail oppurtun escap primit kind realiti . googl * truthcontest * , click earth icon , read * present * ."
1,'m grate thank video exactli need ! woke morn see spiral green light keep move shape spiral shape . intent find mind medit . video show screen even plug medit search browser ! thank god suppli need unexpect way ! truli grate ! !
2,love grate
1,"practic buddhist christian , attempt . one thing person find feel difficulti transend next step . find right attempt teach express type teach , higher realiti , mani time find opposit world , even self opposit . advic get past moment experi ? mearli person tri help spiritu level , constantli feel though other care time caus find constanli want get caught , attatch thier worldli situat , worldli possess . wrong feel feal , attempt practic teach , , better way love , help , live ? idk , feel almost detatch experi life strang state everyth feel seem like daunt task . idk , feel though way might feel though im even though know im . think feel want fall back bad habbit behavior past . help , advic ? mean love ador other , find struggel around other time nasti unreason . im big fan situat opportun outsid medit prayer , attempt rais awar meet higher vibrant awar other , other . advic deilema ? think im state love much want see other harm other , , case feel though harm dont want other , come back fold . idk , know pleas state situat . idk , start sinc first true journey higher conciouss awar start see realiti whole cosmic celesti being insid outsid , glimp beyond concious mind , ever sinc hant abl shake feel cant escap , never escap death rebirth . hope dont offend harm anyon kind issu , purli seek help other might know insight . also open religi belief practic , long involv harm self , other , live . quest inner outer peac , destruct , thank <"
1,"connect sourc energi & find she say absolut true & what sad us peopl dont even know possibl . guarante miser open learn know power . doesnt explain u rais vibrat , instead tell u imagin energi expand ... sure that truli cut , least im will tri way & medit . peac"
1,prayer creator !
1,amaz peopl :
1,"long last love relationship man dream meet soon univers prepar . busi thrive abund children 's children . travel world dream home . wo n't afraid kid 'll beauti daughter . paint sold 've grown lot within paint , draw , write creativ . whole bunch peopl care alway show . : )"
1,"system fund militari research , though origin program use behaviour modif evolv conscious human race neurosci . program liter stolen experiment form use build-up wwii , known mk ultra program ; frequenc oper wealthi micro-chip ( dna memori preserv code ) servic major corpor builder world 's oper system link world bank , imf , nsa . today programs/system code use new world war wwiii , psycholog warfar keep oppressor outmod way rest choos chang newer evolv earth . light worker ( light consciou be ) out-numb live dark origin creat 'cattl ( organ traffick ) commod monetari 's oper system keep head-hunt employe huge corpor aliv develop world ' . einstein 's theori , e=mc ( ) , everyth equal opposit reaction , energi dissip chang form ' , proven natur law commod cattl 's energi caus light power enough rais vibrat , thing chang rapidli enough save left earth , global warm liter foundat global economi crash affect major corpor grid , smaller compani rippl effect struggl , rais unemploy rate debt crisi develop world . micro-chip program need effect work . human race titl program mark beast yet unawar thing respons life creat develop world , move toward initi sign unit nation convent , new york ! p. . soul love enough bring prop process evolv .... technolog system use hospit global dna life preserv ( dna memori transfer ) person 'depart ' bodi caus switch due physic law live habit program , 'post-mortem ' process requir move organ blood bodi ( done era egyptolog ) process transfer dna memori program clean decod medic technolog devic microchip transfer new bodi , brain infant without parent knowledg . peopl eat burger n't choos know cow kill , peopl babi choos know consciou life come exist . process transfer consciou dna memori , clean decod age bodi infant organ vessel activ evolv human consciou titl soul , occur human race conscious caus stuck time laps organ dna origin neanderth speci . titl reincarn incarn . soul e.t./extra-dimesion caveman , neanderth ( seed adam ) organ bodi , vessel . soul ( th sens ) conscious provok thought young human ( sens exist , hear , see , smell tast , touch ) , child learn program code micro-chip make consciou activ . world creat technolog medic system live quantum univers , visual imageri , everyth code memori program gave rise known movi product industri , mk ultra technolog , physic law need obey e=mc ( ) everyth equal opposit reaction , energi dissip , energi move , energi chang form .... improv brain function micro-chip program work need live , short-cut . brain cell caus die life forc bodi cut , creat zombi apocalyps alreadi . human race want live would need learn soul conscious someon lived-devil . .... conscious peopl play major part creat world everyon find , monetari & technolog oper world , fear us fear life develop world , money-yen om ..... a.k.a . illuminati origin egyptolog foundat alchemi scienc ( children african descend ) ."
2,"admit skeptic ( judgement ? ) first , kept persev absolut love join exercis ' mark ."
1,"teacher like exist england ! ! ! ! pleas let know : ) btw one block , find one , much scream ."
1,"teal swan talk inform . howev , much confid . n't know materi . definit give search ."
1,choos realli power choos happi
1,"read quran water , heal bodi ... smiling_facesmiling_facesmiling_fac never thought much ago"
1,look hate girl one thing expos peopl manifest openli brought ugli open everyon see
1,"money lost money , success happi soo mani times.i realli wish ud look back head would love nestl , ever gentli lap . sorri get plain ole sexi , energi calm ."
2,great inform
2,"n ,"
1,"hi guy cud somebodi tell medic ( strong ) stop u open ur third eye ? need clariti thank , pleas leav answer get ping ♡"
1,"make money ... ! guy check abraham hick , even doctor dyer . prefer abraham , ton free video youtub n't pay dime get benefit !"
1,remind sludg ghostbust ii .
1,love video - love dr. imato 's experi . univers sourc brought exactli need !
2,'s pretti good . thank .
0,total bullshit - damn liar . con artist 'money ' .
2,kept real thank honest human be allow messag soak thank dear 'm great full blog ! !
2,sweet
2,beauti commun ! thank .
1,"review : would love christi sheldon 's cours go onlin pay , websit take money n't respond via email . care pay money websit ."
1,medit start
1,"freud said , `` sheer bosh . ''"
0,bad talker wonder soul
1,yawn . peopl may think need tripe . know 'm much bigger life 'm lead .
1,hard time deliver ..........
1,energi ignorance-born blend psycho-semant spiritu pseudo-sci buzzword bullsh * * semi-monthli instal \ $ \ $ \ $ ; energi `` ( mass * speed light ) * * `` . talk `` work peopl '' suspect realli mean `` work peopl . '' woman oper leverag greedi desir arrog ignor con other accept dubiou gener exchang concret currenc .
2,"brilliant , love . she amaz"
2,www.thebodyvibe.com help frequenc
2,thank ! great stuff ! <
2,color like love yet record . <
2,lit ! ! thank upload ! love amsterdam
1,"choos focu facilit , rather import , need inform . mother asleep , spoke subject back sixties/seventi . thought momma bit differ , know ? season matur come much believ subject ! ! ! ! ! thank uou share real , valu inform ! ! !"
1,new inform ...
2,love .. she sweet & peac
1,"interest read mani comment . justifi - strengthen pedest place , judg ridicul anoth . perhap ladi indic possibl expand live , instead remain stuck belief world view rest live . courag stand , ( person find much sens say : ) let other live , one may live much ."
1,stay postiit keep postiv .
1,video good help understand frequenc thought project manifest realiti . n't like deliver . seem somewhat uncomfort speak front group . question knowledg regard topic think may best one one consult
1,noth magic .... one thing world hard work grow ... observ life .... take respons famili .......
1,"work three week work . make space insid receiv abund life . thought , feel , deed need chang , heal chang happen . lot neg comment someon someth good choos . neg judgment work , work . blame low energi , mayb listen would help chang outcom . chang attitud - chang life ..."
1,"care use word frequent . show 're good healer , n't gone level humil requir great healer x"
1,pure awesom sauc !
1,order chang frequenc .. get low perpetu environ low vibe .. peopl / place / net .. food etc.so mind set also shift .. percept
2,realli ? realli ! lol
1,actual look like jennif lawrenc
1,"dose continu keep laugh , unnerv"
2,grate thank video !
1,"fals water n't solid liquid ga , liquid solid ga"
1,"unsubscrib video becom default video time go unto youtub channel.despit go set rerout damn video start automat play eveneveri go yt , ? . find intrus time go yt . probabl get click hike popular link ."
1,dream fat ? clearli ca n't manifest ideal bodi weight . total con woman . pleas stop use bad scienc .
1,"dear ... girl look like well-mean soul understood spiritu basic ... desper need public speak coach ! help contact , ms. sheldon . respect ~ come across well yet ."
1,chill listen . mayb want chang . think peopl want remain sick . alway excus someth possibl . pleas least open mind heart possibl .
2,great ..
1,e quantum field ? devinj matrix ? see relax eye look sky . great scienc begin prove mathemat ! great bfilm . well done . pleas !
1,clienc ? ? ? total believ philosophi
1,inspir video . found interest inform 's upbeat speaker . ca n't believ fat comment . serious ? look great ! interest way laugh lot laughter actual lift person higher frequenc help manifest person 's desir .
1,"christi mari sheldon - hogwash ! adolf hitler felt bit guilt , clearli assumpt base victor ' revisionari histori ; & averag world popul american frequenc higher ( - averag ) practic ... 'er ' - stop say imperi ; terror ; greed , someth els could bring say knew would abl justifi unintellig & unqualifi assert ."
1,need mention subconsci .
1,woman incred . love say ! creat youtub channel put high vibe content ! ! !
1,use x speed watch
1,"i´m sure ... realli understand ? don´t judg book it´ cover ... knowldeg copi past isn´t new , knowledg ..."
1,wonder altern educ . thank .
2,sad laugh everyon silent
1,"think anyon want pleasur , come india join peepal farm ."
1,"firstli , say medium evil . also kevin trudeau 's ex-wif ! 's scam , peopl !"
1,"dont go sell potato , , , better job"
2,bless sweet soultwo_heart thank
1,"fascin , meet ?"
1,pretti .. like happi posit energi . took note . alway help re-learn remind . thank christi . wish could read . check websit .
1,"jumbo mambo noth origin intellectu , + million watcher ?"
1,wonder . also like `` creat realiti al smith '' . present good power idea . thank
2,gratitud thank next seminar thank tool time spend help mani us hug
1,thank much ! feel much less stress peac video . took lot note much faith life go improv gratitud love !
1,good posit messag . unfortun base new age spiritu pseudosci .
1,inform book read `` power vs forc '' .
1,listen everyday rest live . thank
1,"'s constant nervou giggl ? someon public speak , tell make seem nervou unsur messag audienc ."
1,burst beat bed mexican intens beam .
1,beacaus ahaaaaa face_with_tears_of_joyface_with_tears_of_joy
1,thank much beauti video !
1,"made video someon link video comment , amaz content ! thank u green_heartpurple_heartgreen_heart"
2,want manifest nicer home . : )
2,realli love need ! thank !
1,shot dude give fuck laptop
1,ladi talk lot sens . great video
1,mani want base plane exist activ ? sex normal part love . get hot oooo
2,thank christi . love bless alway ...
2,good calvin . entir agreement
1,tht wat thought ed exactli
1,thank sooo soooo much ! morn seek motiv video get mind posit vibe lead video grate . help lot ! ! ! ! thank youuuuuu : ) ) ) )
1,ladi 's name ? 'd like learn teach : )
2,thank christi amaz . stumbl video thank . namasday appreci work wish best journey .
1,"amaz ... 's incred mani peopl actual believ nonsens ... mean , start watch video bullshit sensor went immedi realli noisi head , , realiz talk good , posit stuff . thing 's pure psycholog , name get rid self-judg block act , grate instead complain everyth , fine ... come cosmic energi expand soul order connect whatev ... oh , give break ... think youtub suggest similar video watch mit vibrat lectur . hope univers wo n't will reson soul 've written . 'm soooo grate thank brain still remain place ."
2,"thank , power video !"
2,realli love messag wish clear
1,'m tri block energi like peac caus true like conect actual person caus energi technolog minipul way find met person person
2,great info !
1,person list 'actor ' ? ..... tell occult knowledg . fals guru .
1,wait whole time reveal prank . could snl skit new age mumbo jumbo .
1,"bibl said n't judg other . allow judg n't know thing happen . tend make mistak judg human judg .... one know frequenc , wave , one realiz human receiver/transmitt . see , listen , feel part wavelength depend frequenc . human bodi good conductor electr , mean metal human ...... bodi produc acid , alkalin , protein etc still human lab . scienc way explain thing made . scienc ca n't substitut god scienc produc creat . univers creat produc ."
2,"love woman ... great share , thank !"
2,glad put . found need .
1,"`` swirli realli cool space open '' geniu , sure main stream scientist look ! ! !"
1,"sparklesi feel empow listen present . grate thank guid listen today ! search info . smiling_face_with_smiling_eyesdizzi felt great told us expand energydizzi . never felt feel chang alreadi , know this.blue_heartgreen_heartpurple_heartred_heartthank thank thank ! glowing_star"
2,thank yousmiling_face_with_smiling_ey ! ! ! !
1,want say 'm thank grate video 'm go rest life get discourag see thank
1,awesom
1,"think , , 'll ."
1,'s hot ! 'd attend ..
2,thank red_heartred_heartred_heartlov bless red_heartred_heartred_heart
2,love christi
1,"oh , anoth energi worker make millionair . critic even better energi work . save jesu !"
1,"anoth video someon random idea present fact ... surpris mani peopl seem buy , judg comment left .. remark"
1,"welcom babylon get materi shit comfort zone main goal- thank , ms.sheldon"
1,thank . 'm grate watch video
1,got everyth want child tour europ met jessica lang ( see king kong ) & older open busi etc busi .... reason less block ? ? ?
1,"ca n't expect watch one video coupl , expect understand principl foundat vast topic current belief system , perspect , one feel like idea longer far fetch realiti , must open let go belief hold back dismiss immedi , skeptic , seriou one , sever sourc , peopl , final let go thought realiti , whole new perspect open , everyth knew , n't chang , look chang , intact , chang everyth .... pleas keep open mind thing , think peopl mad ? tri sell someth ? n't mass media take advantag that case , pose question keep investig , thought world flat , , realis flat .... <"
2,thank share
2,thank sparkling_heartsparkling_heartsparkling_heart
1,sooo grate thank new mindset . aoo grate new mindset remov limit belief .
1,extrem grate full joy abl find video . life changer . thank post ! ! !
1,near concur world level wow goku need train harder peep 's ! . lol ....
1,thought heard energi new revel . life transform amaz inform . video energi help billion peopl ( entir planet . ) thank !
0,breast cancer often hereditari .regrett .
2,thank ypured_heart
1,yogi drop citi crime rate goe .... etc n't think . exhaust effect interven confound factor isol presenc guy domin caus factor observ chang ? would like see quantit model factor consid ( guy presenc one ) .
1,think construct popul head sky
1,"hmm ... feel like need way bibl written help peopl curiou enough/ ( unabl accept ) understand realiti term physic law scientif investig . 's gimmick , 's need need differ languag f=ma e=mc^ c=x^ m/ . us faith equat mathemat explan intellig differenti good reason bad , need told commenc , intellig abil reason somehow prevail hope ad wisdom , 'll know murder wrong time nice benefici mean . howev , peopl need see realiti someth `` higher '' ( obvious ca n't understand sort see reason behind ... mean higher realiti ? would one even measur ? ) know seek know , go realm magic mysteri ( scientif mind ) investig without ( object ) preconcept notion ."
1,need meet ! need talk fear bodi heal urself
2,thank posit : - )
2,oh care
1,kiss hand five time post rhi anoth video look pillow
1,everyth wrong life outcom fault 'm readi take matter chang matter chang frequenc .
1,chang frequenc tune god ! truli bring posit life chang without consequ !
1,"realli say one client brought cancer fear along say never happen ? ? ? well sound ridicul ignor . never knew lupu , narcolepsi , deterior bone joint diseas .. end horribl incur diseas ! n't make sens . alway believ survivor , never victim , alway believ hard work solut financi crisi , alway believ keep faith , hope , persever , yet still end ill , poor , unhealthi ... explain ? pleas insult intellig charact tell inner deepest thought shift fear . let tell ya , 've live life fearlessli sinc year old ! n't surround neg , toxic peopl , ( learn home school ) , futhermor , ill took bodi , alway work ass financi stabl famili abl help other ! 've homeless , 've slept vehicl children month half , homeless month . final one day n't keep run live anymor , given opportun stop run hide ex psycho tri us kill . bam ! n't homeless anymor , got sick diseas end poverti , explain ? realli subconsci want ? shut hell ! go read napoleon hill book call outwit devil , come back redo video , woman . wiser word go pretend know homeless , sick , poverti , never put unforese situat circumst sort , ca n't blubberish thing . offend peopl actual suffer , , one current situat matter tri get situat , without good health healthi brain 's virtual close imposs accomplish . pray peopl stricken sick , poverti , homeless . may find peac mind friend . victory_hand"
2,"awesom , true ...."
1,titl book talk colour vortex ?
1,use believ realiz mani captiv stronghold mind big spiritu warfar head made easi believ energi enter templ could tell stop oness grow spiritu . much id like believ wont real anytim soon . well inner frequenc involv emot vibrat intern water ye . everyth els
2,'m grate thank abl come across video ! ! thank share !
2,'re best christi
2,'s cute .
1,know basic talk law attract ...
1,someon ask want go lunch dont money . say `` dont money ? '' instead say . im broke '' .
2,love thank love lian b aleeya ladi buddha xoxox
2,"judg , accept peopl place thing , uncondit love"
1,"never mention high prais worship lord alpha omega chart . 'm sure plu , especi rais hand open portal heaven . believ 's import speak posit thing speak life death everi situat . way , love money thing evil . love one anoth peopl , thing . appreci thing come go , live soul treasur ."
0,"wait , say could cure cancer ?"
2,wow great use inform put use immedi thank ask direct question ?
1,": -d ye .. cours .. : -d end kill .. christi , start real work start evalu inform start sprede ..."
2,love peopl becom spiritu
1,"know video hella old , want say sourc energi medit thing , quit liter felt weight taken lower neck/throat area upper chest . feel like breath - like carri weight n't know lift . truli fascin . thank christi ! ! ! ( still wish would privat session btw ; ) )"
1,thank info potenti tool bring posit chang <
1,hot !
1,need tell . would like meet person . know go email ?
2,great video
2,thank help clear blockag
1,live grandmoth public aid sinc took custodi day old mom pass bar bartend call grandmoth come get . mom die year old never knew dad mom never came see anymor becam alcohol ’ die year old . bother embarrass mother father grandmoth decid work live public assist entir life . poor sinc babi !
2,glad found video !
2,need life < great !
1,whoa ! ! realli need anyth profession hairstylist !
1,"path came particular video windi quit dark .... kept ask univers deliv problem , lesson pull meant take action . turn , know n't messag . fact could identifi gift daughter connect work medit . watch video , becam abundantli clear daughter empath , show , becom conscious prepar guid , go impact chang maker . struggl build specif one epiphani . 'm certain next action step , keenli awar path open forg ahead struggl . grate crisi 've face .... sound like iron thing say . may call epiphani may actual ping energi christi watch medit around daughter wait school pick today ."
1,tri ether weaver shambhalahealingtools.com clear protect allow live fulli tool creat design buddha maitreya christ reincarn christ
2,well explain . love . would realli like visit seminar . xxx
1,alway thank grate everyth
2,"great work , nice , love xxxxlovexxxx"
1,would recommend book 'power versu forc ' david hawkin . book lifetim keeper lent lost . best part book experi child .
2,'m grate thank christi realli joy speech . love
1,"new age decept utter nonsense.y manipul anyth chang frequency.dont fall nonsens , disappoint ."
1,relat bibl vers
1,much grate watch video . thank ! ! ! !
1,love sister ! ! ! http : //www.youtube.com/watch ? v=shduepoez & list=plsvhzwmcfekn-tljwaybbmhqef & index=
1,im grate thank video .
1,video recommend mentor paul gill
1,"excel , thank share , one thought would like pass , phrase use mani year , work well , thought held firmli mind eventu manifest , whether posit neg , free let decid , . choos wise , fate may well within word hold mind , thank video inform , true , thank , michael"
1,get power demon
1,"`` wan na heal someth life ? go play ! '' great vid . posit happi energi realli heal physic , mental spiritu pain ! -thank . --"
1,univers lead video chang life . thank much !
1,nonsens . ca n't even breath properli .
1,'s pretti incred wonder energi ! ! god bless beauti light ! !
2,"'s speak clear , 'm german .... understand good . good woman , mean ."
1,sign session !
1,mindblowingli amaz ! ! # sogar blue_heart
1,"want know simpl , plain , easi instruct , go search `` bashar chang realiti '' . watch short clip relev . tri , judg true inform realli . : )"
1,'re see want see base preconceiv notion peopl taught certain energi mean ?
1,mari alway pleasur hear voic ! giggl .. ; ) ) )
1,@ ...
1,"ill . highli `` evolv '' humanist diseas : j krishnamurti , pancreat cancer ; bob marley , melanoma ; aldou huxley , laryng cancer ; ramana maharshi , osteosarcoma ; timothi leari , prostat cancer ; terenc mckenna , glioblastoma .. etc"
1,"nervou unsur say . giggl anxiou chuckl disconcert ... discuss dr. emoto whose experi never peer-review ... 'm grasp hope concern dr. emoto find nobodi reproduc exper seem easi . believ , sheldon discredit us , especi bring emoto fray ."
1,make judgment . clear judgment . ( neg belief lack good enough `` ca n't '' judgment ) choic alway overrules- choos happi . love ing thing life judg thing life ? chang judgment - refram `` 'm ... grate thank love much money life '' `` get paid '' . would take happen ? creat open univers support . close eye expand out- room citi countri planet way light . < `` 'm grate thank happen life '' know answer question . go one place say `` delet '' put want .
1,"watch last day fantast , everyth say talk manifest .. word import .. word scream talk univers ... n't think laugh much .. frick happi like happi ... xoxo"
1,amaz omg water sampl ! ! !
1,send sleep everynight .. what anyway ? ye would.rootit .
0,danger practic .
2,"lot help inform lift life , thank video ."
1,"make happi african peopl , pleas ,"
1,c'mon peopl . desper buy bunkum ?
1,"chang life ! christi wonder , wise individu rais frequenc sure posit shine light thank ever much ."
1,"love video ! ! found , last day . let 's wake make beauti differ unit state freedom & conscious"
1,"lord , talk nervou giggl laughter . mayb appli belief learn speak confid . sad peopl drop money junk ,"
2,thank ! enjoy messag . much work !
1,found truli amaz !
